41 1 1 3.14159265358979311600 4564.12500000000000000000 32 21 
42 1 1 0.00000000000000000000 5286.87500000000000000000 33 22 
43 2 0 0.15707963267948965580 4925.50000000000000000000 22 23 
44 1 0 0.31415926535897931160 5286.87500000000000000000 34 23 
45 2 0 0.47123889803846896740 4925.50000000000000000000 23 24 
46 1 0 0.62831853071795862320 5286.87500000000000000000 35 24 
47 2 0 0.78539816339744827900 4925.50000000000000000000 24 25 
48 1 0 0.94247779607693793480 5286.87500000000000000000 36 25 
49 2 0 1.09955742875642759060 4925.50000000000000000000 25 26 
50 1 0 1.25663706143591724640 5286.87500000000000000000 37 26 
51 2 0 1.41371669411540690220 4925.50000000000000000000 26 27 
52 1 0 1.57079632679489655800 5286.87500000000000000000 38 27 
53 2 0 1.72787595947438621380 4925.50000000000000000000 27 28 
54 1 0 1.88495559215387586960 5286.87500000000000000000 39 28 
55 2 0 2.04203522483336552540 4925.50000000000000000000 28 29 
56 1 0 2.19911485751285518120 5286.87500000000000000000 40 29 
57 2 0 2.35619449019234483700 4925.50000000000000000000 29 30 
58 1 0 2.51327412287183449280 5286.87500000000000000000 41 30 
59 2 0 2.67035375555132414860 4925.50000000000000000000 30 31 
60 1 0 2.82743338823081380440 5286.87500000000000000000 42 31 
61 2 0 2.98451302091030346020 4925.50000000000000000000 31 32 
62 1 1 3.14159265358979311600 5286.87500000000000000000 43 32 
63 1 1 0.00000000000000000000 6009.62500000000000000000 44 33 
64 2 0 0.15707963267948965580 5648.25000000000000000000 33 34 
65 1 0 0.31415926535897931160 6009.62500000000000000000 45 34 
66 2 0 0.47123889803846896740 5648.25000000000000000000 34 35 
67 1 0 0.62831853071795862320 6009.62500000000000000000 46 35 
68 2 0 0.78539816339744827900 5648.25000000000000000000 35 36 
69 1 0 0.94247779607693793480 6009.62500000000000000000 47 36 
70 2 0 1.09955742875642759060 5648.25000000000000000000 36 37 
71 1 0 1.25663706143591724640 6009.62500000000000000000 48 37 
72 2 0 1.41371669411540690220 5648.25000000000000000000 37 38 
73 1 0 1.57079632679489655800 6009.62500000000000000000 49 38 
74 2 0 1.72787595947438621380 5648.25000000000000000000 38 39 
75 1 0 1.88495559215387586960 6009.62500000000000000000 50 39 
76 2 0 2.04203522483336552540 5648.25000000000000000000 39 40 
77 1 0 2.19911485751285518120 6009.62500000000000000000 51 40 
78 2 0 2.35619449019234483700 5648.25000000000000000000 40 41 
79 1 0 2.51327412287183449280 6009.62500000000000000000 52 41 
80 2 0 2.67035375555132414860 5648.25000000000000000000 41 42 
81 1 0 2.82743338823081380440 6009.62500000000000000000 53 42 
82 2 0 2.98451302091030346020 5648.25000000000000000000 42 43 
83 1 1 3.14159265358979311600 6009.62500000000000000000 54 43 
84 2 0 0.15707963267948965580 6371.00000000000000000000 44 45 
85 2 0 0.47123889803846896740 6371.00000000000000000000 45 46 
86 2 0 0.78539816339744827900 6371.00000000000000000000 46 47 
87 2 0 1.09955742875642759060 6371.00000000000000000000 47 48 
88 2 0 1.41371669411540690220 6371.00000000000000000000 48 49 
89 2 0 1.72787595947438621380 6371.00000000000000000000 49 50 
90 2 0 2.04203522483336552540 6371.00000000000000000000 50 51 
91 2 0 2.35619449019234483700 6371.00000000000000000000 51 52 
92 2 0 2.67035375555132414860 6371.00000000000000000000 52 53 
93 2 0 2.98451302091030346020 6371.00000000000000000000 53 54 
